Sales,Quantity,Discount,Shipping Time,Month,Year,Day Of Week,Unit Price,Item Price,Value Per Item,Discount Amount,Profit,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Region_East,Region_South,Region_West
1006.056,3,0.2,0,5,2016,6,335.35200000000003,335.35200000000003,335.35200000000003,201.21120000000002,88.0299,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
10.688,2,0.2,0,5,2016,6,5.344,5.344,5.344,2.1376000000000004,3.7408,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
10.368,2,0.2,0,5,2016,6,5.184,5.184,5.184,2.0736000000000003,3.6288,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
25.12,2,0.2,0,5,2016,6,12.56,12.56,12.56,5.024000000000001,1.57,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
58.112,2,0.2,0,5,2016,6,29.056,29.056,29.056,11.6224,7.264,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.552,3,0.2,6,11,2014,2,5.184,5.184,5.184,3.1104000000000003,5.4432,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
669.08,5,0.2,6,11,2014,2,133.816,133.816,133.816,133.816,-167.27,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
438.336,4,0.2,6,11,2014,2,109.584,109.584,109.584,87.66720000000001,-87.6672,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
19.44,3,0.0,6,5,2016,3,6.48,6.48,6.48,0.0,9.3312,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
9.64,2,0.0,6,5,2016,3,4.82,4.82,4.82,0.0,4.4344,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.7,2,0.0,6,5,2016,3,6.35,6.35,6.35,0.0,5.842,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41.37,3,0.0,6,5,2016,3,13.79,13.79,13.79,0.0,17.3754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
12.624,2,0.2,5,11,2014,5,6.312,6.312,6.312,2.5248000000000004,3.945,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1247.64,3,0.0,1,3,2015,3,415.88000000000005,415.88000000000005,415.88000000000005,0.0,349.3392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
3149.93,7,0.0,1,3,2015,3,449.98999999999995,449.98999999999995,449.98999999999995,0.0,1480.4671,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
209.7,2,0.0,1,3,2015,3,104.85,104.85,104.85,0.0,100.656,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
35.36,2,0.2,2,11,2015,6,17.68,17.68,17.68,7.072,-3.094,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.168,2,0.2,2,11,2015,6,1.584,1.584,1.584,0.6336,-0.7128,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
121.104,6,0.7,3,9,2015,5,20.184,20.184,20.184,84.77279999999999,-100.92,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45.894,1,0.4,3,9,2015,5,45.894,45.894,45.894,18.3576,-9.1788,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
109.92,2,0.0,0,8,2014,4,54.96,54.96,54.96,0.0,53.8608,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
13.36,2,0.0,0,8,2014,4,6.68,6.68,6.68,0.0,6.4128,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
169.68,6,0.0,3,11,2017,5,28.28,28.28,28.28,0.0,45.8136,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
132.52,4,0.0,3,11,2017,5,33.13,33.13,33.13,0.0,54.3332,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.96,2,0.0,3,11,2017,5,1.48,1.48,1.48,0.0,1.4208,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
8.448,2,0.2,3,11,2017,5,4.224,4.224,4.224,1.6896000000000002,2.9568,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
95.94,3,0.0,3,11,2017,5,31.98,31.98,31.98,0.0,9.594,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34.79,7,0.0,3,5,2014,0,4.97,4.97,4.97,0.0,10.7849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
160.776,3,0.2,6,1,2017,4,53.592000000000006,53.592000000000006,53.592000000000006,32.1552,10.0485,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
88.752,3,0.2,7,10,2017,0,29.584,29.584,29.584,17.7504,27.735,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.904,2,0.2,7,10,2017,0,6.952,6.952,6.952,2.7808,5.214,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
677.58,5,0.4,6,4,2017,6,135.51600000000002,135.51600000000002,135.51600000000002,271.03200000000004,-158.102,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
13.896,3,0.7,6,4,2017,6,4.632000000000001,4.632000000000001,4.632000000000001,9.7272,-9.264,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.92,5,0.2,2,11,2016,3,8.384,8.384,8.384,8.384,3.668,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
297.576,3,0.2,2,11,2016,3,99.19200000000001,99.19200000000001,99.19200000000001,59.51520000000001,-7.4394,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.344,3,0.2,2,11,2016,3,1.4480000000000002,1.4480000000000002,1.4480000000000002,0.8688000000000001,0.8688,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
94.992,2,0.2,2,11,2016,3,47.496,47.496,47.496,18.9984,-2.3748,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74.352,3,0.2,2,11,2016,3,24.784000000000002,24.784000000000002,24.784000000000002,14.870400000000002,23.235,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14.04,3,0.2,2,11,2016,3,4.68,4.68,4.68,2.808,1.5795,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1018.104,4,0.4,5,1,2015,5,254.526,254.526,254.526,407.24160000000006,-373.3048,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16.68,3,0.2,7,10,2017,3,5.56,5.56,5.56,3.3360000000000003,5.2125,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58.58,2,0.0,3,3,2016,1,29.29,29.29,29.29,0.0,19.3314,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
167.968,4,0.2,4,7,2017,0,41.992,41.992,41.992,33.5936,62.988,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
196.62,2,0.0,1,12,2015,4,98.31,98.31,98.31,0.0,96.3438,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21.936,2,0.6,4,9,2015,3,10.968,10.968,10.968,13.1616,-10.4196,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.588,3,0.8,4,9,2015,3,2.196,2.196,2.196,5.2704,-10.2114,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.28,3,0.0,6,5,2016,2,34.76,34.76,34.76,0.0,26.07,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
17.94,3,0.0,6,5,2016,2,5.98,5.98,5.98,0.0,8.7906,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
64.784,1,0.2,6,9,2014,6,64.784,64.784,64.784,12.956800000000001,-14.5764,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
32.382,3,0.4,6,9,2014,6,10.793999999999999,10.793999999999999,10.793999999999999,12.9528,4.3176,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
42.368,2,0.2,6,9,2014,6,21.184,21.184,21.184,8.473600000000001,8.4736,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
399.54,4,0.7,6,9,2014,6,99.885,99.885,99.885,279.678,-559.356,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
18.97,1,0.0,2,9,2016,3,18.97,18.97,18.97,0.0,9.1056,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
14.82,3,0.0,5,11,2016,0,4.94,4.94,4.94,0.0,6.2244,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
99.28,2,0.2,3,4,2017,0,49.64,49.64,49.64,19.856,12.41,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.188,2,0.7,3,4,2017,0,0.594,0.594,0.594,0.8315999999999999,-0.99,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.518,2,0.7,3,4,2017,0,3.759,3.759,3.759,5.2626,-5.7638,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.368,2,0.2,2,12,2017,6,5.184,5.184,5.184,2.0736000000000003,3.6288,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
310.88,2,0.2,2,12,2017,6,155.44,155.44,155.44,62.176,23.316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
853.092,6,0.4,4,8,2014,5,142.182,142.182,142.182,341.2368,-227.4912,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
33.45,5,0.0,6,12,2017,5,6.69,6.69,6.69,0.0,15.387,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.4,5,0.0,6,12,2017,5,2.08,2.08,2.08,0.0,5.096,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.88,5,0.2,5,3,2016,0,4.3759999999999994,4.3759999999999994,4.3759999999999994,4.376,6.2905,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.616,2,0.2,3,6,2016,6,6.808,6.808,6.808,2.7232000000000003,3.5742,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63.96,4,0.0,3,9,2015,4,15.99,15.99,15.99,0.0,19.8276,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
